0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019958,0.311229,0.056387,0.10403,0.313758,0.38037,0.390206,0.387811,0.401055,0.344169,0.312458,0.338504,0.311181,0.279951,0.280313,0.293699,0.282972,0.277041,0.292814,0.246889,0.226085,0.273023,0.276005,0.250415,0.240069,0.225971,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220173,0.261864,0.293066,0.294209,0.246432,0.152566,0.175815,0.17397,0.110501,0.10084,0.193591,0.151503,0.0984191,0.140431,0.109147,0.089168,0.153462,0.187007,0.157633,0.130139,0.104401,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125048,0.756904,0.689656,0.759685,0.075094,0.0951682,0.192796,0.179097,0.137624,0,0,0,0,0,0.627913,0.409312,0.44056,0.625957,1.17266,1.05238,0.680313,0.620627,0.580395,0.446463,0.452424,0.435104,0.411478,0.351713,0.391508,0.390411,0.399626,0.379142,0.402048,0.383412,0.348231,0.454743,0.372884,0.353563,0.38269,0.396901,0.382917,0.416488,0.42277,0.410454,0,0,0,0,
0,0.077135,0.37815,0.196466,0,0,0,0,0,0.0225284,0.431755,0.45132,0.599589,0.158638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221634,0.323092,0,0,0.379047,0.371403,0.364201,0.417706,0.382305,0.33432,0.326273,0.357624,0.359297,0.319131,0.28084,0.302576,0.27025,0.317032,0.325864,0.302534,0.291774,0.303592,0.335409,0.294971,0.286517,0.231665,0.160304,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117473,0.181953,0.228208,0.282311,0.283347,0.214898,0.136881,0.151657,0.15329,0.119692,0.0866684,0.0992092,0.116446,0.109746,0.0997697,0.148753,0.100176,0.0844814,0.145084,0.133607,0.110417,0.0891622,0.0306052,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375639,0.474016,0.491884,0,0,0.0489442,0.240678,0.110411,0,0,0.0495529,0.485723,1.16619,1.23372,0.71773,0.570116,0.578107,0.519034,0.418393,0.42794,0.462871,0.441551,0.334824,0.363089,0.39542,0.400602,0.360156,0.39624,0.388884,0.408122,0.363571,0.395439,0.392767,0.376838,0.397944,0.380211,0.368743,0.377721,0.359002,0.0823465,0,0,0,0,0,
0,0,0,0,0,0,0.177845,0.3698,0.135732,0.166645,0.275795,0.223166,0.229867,0.210357,0.164025,0,0,0.0292531,0,0,0,0,0,0,0,0,0,0.0237764,0.0953068,0.170878,0,0,0.175949,0.363056,0.386974,0.381146,0.375108,0.372061,0.319937,0.265254,0.319235,0.347698,0.322071,0.296222,0.320893,0.313736,0.274241,0.302276,0.281549,0.273279,0.315596,0.299563,0.304315,0.293437,0.294849,0.283079,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467676,0.241483,0.266996,0.267708,0.271896,0.296241,0.224997,0.155843,0.165458,0.18688,0.157553,0.0940206,0.0946459,0.115475,0.0974003,0.115037,0.112714,0.0968226,0.136163,0.117491,0.150572,0.146309,0.0875925,0.0941167,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568308,0.585633,0.205503,0,0,1.03576,1.09869,1.06647,0.895687,0.516761,0.360271,0.571415,0.515329,0.416136,0.420907,0.421798,0.440345,0.430856,0.337257,0.347195,0.408631,0.403965,0.361966,0.394731,0.359898,0.39201,0.397397,0.357037,0.347657,0.402466,0.403269,0.384057,0.381079,0.393982,0.365436,0.350433,0,0,0,0,0,0,0,
0,0,0,0,0,0.0547386,0.0731279,0.303106,0.303138,0.279755,0.271436,0.192741,0.166693,0.0623984,0.0209603,0.162953,0.32286,0.350435,0.40438,0.411973,0,0,0,0,0.578891,0,0,0,0,0.346888,0.374683,0.387204,0.388863,0.383645,0.377943,0.402061,0.321865,0.285197,0.305038,0.322429,0.282595,0.264393,0.271061,0.27324,0.295106,0.290262,0.290421,0.282217,0.309075,0.253709,0.295845,0.287456,0.271665,0.248191,0.247847,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256222,0.244915,0.246559,0.253198,0.275276,0.257694,0.298242,0.2437,0.1569,0.152588,0.202335,0.145502,0.0936282,0.121405,0.130443,0.152048,0.131263,0.135429,0.10803,0.125725,0.133609,0.135425,0.126606,0.139027,0.115812,0.0935333,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502745,0.888692,0.704312,0.197033,0.109774,0.609686,0.502737,0.492304,0.428131,0.442411,0.436952,0.425742,0.421987,0.430542,0.341154,0.332325,0.388871,0.404244,0.384785,0.409192,0.440326,0.394825,0.379846,0.412994,0.386184,0.379104,0.403273,0.380424,0.364228,0.391634,0.338587,0.402378,0.42195,0,0,0,0,0,0,0,0,
0,0,0,0.0401686,0.520473,0.547646,0.657334,0.336737,0.279269,0.276172,0.263966,0.222669,0.308344,0.350023,0.428084,0.552892,0.616384,0.467223,0.519953,0.14057,0,0.0801536,0,0,0,0.277711,0.373317,0.401379,0.385762,0.362203,0.396174,0.410258,0.390661,0.39115,0.32686,0.298552,0.317989,0.334018,0.29778,0.262029,0.250629,0.261107,0.248803,0.291163,0.29585,0.28971,0.276326,0.321246,0.29309,0.288218,0.280766,0.256746,0.305049,0.292838,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220306,0.279548,0.260545,0.256206,0.259442,0.282574,0.308408,0.255272,0.28049,0.257785,0.151248,0.172703,0.2152,0.140003,0.125183,0.103896,0.134667,0.145102,0.128891,0.149649,0.129656,0.131437,0.12899,0.143944,0.127404,0.122739,0.162646,0.1406,0.120622,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278261,0,0.331973,0.527254,0.443993,0.408073,0.43422,0.431337,0.413684,0.421001,0.412429,0.449561,0.298009,0.32058,0.368196,0.377383,0.346326,0.358476,0.345424,0.352471,0.407655,0.40797,0.414137,0.392806,0.406152,0.413707,0.402958,0.375995,0.415261,0.394434,0.365734,0.310017,0,0,0,0,0,0,0,0,0,
0,0,0,0,0.147068,0.236967,0.454205,0.515508,0.333601,0.160254,0.475607,0.244304,0.614655,0.671421,0.601336,0.623693,0.500466,0.400275,0.0454684,0.0953267,0,0.0149714,0.537228,0.670141,0.244355,0.351185,0.377757,0.3376,0.360453,0.391361,0.396204,0.353154,0.338153,0.335341,0.328452,0.354779,0.304047,0.280431,0.287663,0.281874,0.282025,0.24588,0.255552,0.269583,0.278642,0.293832,0.300427,0.282486,0.271749,0.273834,0.27569,0.270471,0.203043,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657834,0.285647,0,0,0.305077,0.184635,0.069289,0.270114,0.264037,0.283744,0.262129,0.285276,0.261456,0.242139,0.172877,0.149166,0.177807,0.156506,0.101355,0.142576,0.146427,0.123068,0.168051,0.123253,0.136874,0.110599,0.157032,0.129326,0.128573,0.145954,0.147383,0.152982,0.135826,0.0761637,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339508,0.15536,0.24885,0.360724,0.403884,0.394639,0.393369,0.414165,0.444743,0.421944,0.319702,0.332367,0.368236,0.388441,0.266428,0.332355,0.337201,0.362158,0.354624,0.380787,0.357873,0.352948,0.400527,0.376291,0.36358,0.36185,0.365227,0.403833,0.425842,0.337556,0.3297,0,0,0,0,0,0,0,0,0,0,
0,0.278744,0.486653,0.292578,0.130831,0.0199529,0,0,0.249746,0.497065,0.587931,0.415607,0.572244,0.380053,0.616432,0.358046,0.525533,0.164459,0,0.605673,0.590539,0.480564,0.00175208,0.438656,0.463772,0.453,0.308813,0.363709,0.392701,0.379387,0.278439,0.287316,0.307679,0.319133,0.269571,0.263924,0.298064,0.289979,0.271946,0.285908,0.257315,0.261995,0.298555,0.274519,0.314807,0.281699,0.269425,0.281875,0.283335,0.264532,0.226273,0.230868,0.025001,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157388,0,0,0.390482,0.383161,0.361272,0.35684,0.332784,0.265744,0.158814,0.271669,0.284166,0.240197,0.14859,0.160342,0.156398,0.11669,0.0890052,0.119571,0.0868154,0.122574,0.144606,0.143047,0.127833,0.138585,0.170584,0.114266,0.139251,0.12759,0.151556,0.152639,0.150065,0.180858,0.119117,0.101865,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446251,0.203047,0.286484,0.262239,0.28928,0.207752,0.295815,0.341692,0.407693,0.393442,0.352014,0.338598,0.376363,0.390926,0.368074,0.379229,0.352083,0.346,0.364995,0.333155,0.367821,0.319131,0.384958,0.353069,0.356448,0.358914,0.389593,0.385078,0.391275,0.415007,0.416047,0.380588,0.473419,0,0,0,0,0,0,0,0,0,0.0550988,
0.0357253,0.10238,0.215473,0.340823,0.417686,0.533866,0.529701,0.40594,0.297385,0.325487,0.697632,0.677201,0.685525,0.395883,0.280648,0.0104128,0,0,0.925304,0.541252,0.0512597,0.448376,0.443302,0.3945,0.420079,0.44517,0.444967,0.435912,0.251206,0.292956,0.285726,0.299781,0.245131,0.253407,0.273887,0.269618,0.242367,0.280865,0.270548,0.282234,0.297802,0.288786,0.287657,0.290032,0.285204,0.315076,0.338343,0.271902,0.29959,0.287108,0.241788,0.255304,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282289,0.340303,0.342498,0.352842,0.352257,0.371287,0.367872,0.380687,0.355904,0.323346,0.113845,0.0975991,0.104566,0.047858,0.0660795,0.115446,0.093356,0.0918435,0.0983718,0.097215,0.095507,0.154853,0.152277,0.101741,0.122416,0.142765,0.10899,0.123728,0.176285,0.16404,0.178311,0.146815,0.105111,0.136405,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180114,0.398549,0.275267,0.259048,0.292803,0.275986,0.288802,0.273021,0.294335,0.198547,0.215289,0.243668,0.383877,0.402547,0.360058,0.351932,0.356333,0.376488,0.372418,0.346539,0.370479,0.394268,0.393855,0.359614,0.385151,0.347113,0.386193,0.354384,0.396766,0.379716,0.38549,0.398555,0.410421,0.419845,0.488415,0,0,0,0,0,0,0,0,0.175822,0.362552,
0.341203,0.283644,0.450163,0.609225,0.623271,0.564054,0.622442,0.617666,0.313317,0.197145,0.212206,0.403297,0,0,0,0,0,0,0,0,0.552097,0.440868,0.476342,0.424912,0.428774,0.400538,0.407086,0.433607,0.396004,0.330967,0.21269,0.245179,0.239383,0.289169,0.269222,0.276806,0.251803,0.249159,0.24598,0.26509,0.277092,0.301668,0.289471,0.287417,0.294775,0.2822,0.327713,0.320971,0.293476,0.256887,0.301307,0.263846,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130581,0,0,0,0.382128,0,0.235446,0.334243,0.354763,0.34115,0.366289,0.357886,0.29326,0.262287,0.295896,0.298582,0.229945,0.0516981,0.0728479,0.0768009,0.0677157,0.0889551,0.0951463,0.0733441,0.103897,0.108711,0.104219,0.138991,0.133643,0.120496,0.0923855,0.135098,0.158533,0.140649,0.167621,0.15277,0.129083,0.135136,0.0455017,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439341,0,0.46559,0.319137,0.283567,0.271359,0.262921,0.248061,0.141885,0.136616,0.203203,0.113163,0.125009,0.250096,0.343967,0.357482,0.373881,0.341573,0.328879,0.354761,0.337206,0.348119,0.389689,0.382363,0.38771,0.376858,0.355689,0.388276,0.391739,0.375857,0.380696,0.339279,0.344359,0.425717,0.548213,0,0,0,0,0,0,0.164488,0.432373,0.377767,0.312072,
0.441858,0.332097,0.302378,0.166269,0.15235,0.137465,0,0,0,0,0,0,0,0,0.227812,0.113655,0.0128828,0,0,0.449565,0.0112026,0.315049,0.435861,0.41653,0.413842,0.435038,0.427963,0.320286,0.335021,0.356212,0.378212,0.352594,0.210523,0.253923,0.263415,0.290828,0.2757,0.294601,0.268113,0.279586,0.279737,0.287494,0.316148,0.300884,0.287705,0.321218,0.295292,0.257144,0.271675,0.290631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0.113459,0,0,0,0,0.010022,0,0.387698,0,0.385721,0.329997,0.353846,0.337483,0.290743,0.258209,0.275848,0.264497,0.241208,0.228996,0.23204,0.273373,0.227922,0.0195073,0.0762616,0.0814346,0.0917809,0.0943764,0.0838666,0.108526,0.104708,0.121715,0.152398,0.152584,0.109435,0.177913,0.165728,0.130795,0.122279,0.141298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369967,0,0,0,0.368066,0.329712,0.290829,0.295708,0.250053,0.149273,0.154258,0.140337,0.131624,0.0658424,0.112769,0.139836,0.0764672,0.155279,0.243243,0.330813,0.330685,0.348567,0.329158,0.339941,0.341697,0.351891,0.389373,0.420064,0.381223,0.382007,0.388294,0.340488,0.345488,0.344791,0.323674,0,0,0,0,0,0,0,0,0.236079,0.337719,0.355581,0.456791,0.42656,
0,0,0,0,0,0,0,0,0,0,0.14359,0.115511,0.109316,0,0,0,0.358738,0.353982,0,0.0419453,0,0.446724,0.385826,0.408097,0.416886,0.330813,0.356504,0.366535,0.395818,0.362804,0.377048,0.370308,0.367068,0.379284,0.214953,0.272148,0.264253,0.292252,0.28134,0.312603,0.292711,0.283906,0.296149,0.314513,0.293192,0.244525,0.238575,0.304013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0.0340698,0.0323544,0.0703423,0,0,0,0,0.38086,0.35169,0.244178,0,0.192363,0.274142,0.693561,0,0.316513,0.344555,0.311915,0.277835,0.303914,0.300366,0.300164,0.252202,0.261067,0.248114,0.242886,0.241496,0.24419,0.256064,0.241784,0.00939006,0.093814,0.12361,0.124566,0.15098,0.12156,0.138308,0.145974,0.126448,0.139101,0.12361,0.0991338,0.01846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0.290023,0.426145,0.256185,0.0457033,0,0,0.344127,0.1502,0,0.0956926,0.436825,0.259667,0.148237,0.159996,0.145974,0.153761,0.0917424,0.099833,0.0992813,0.104682,0.0816542,0.122837,0.106218,0.106145,0.153754,0.253383,0.350754,0.35475,0.365044,0.356252,0.378671,0.380122,0.371505,0.404463,0.387408,0.284242,0.152799,0,0,0,0,0.0023616,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0.0600656,0.125999,0.127083,0.108247,0,0,0,0,0.433814,0.462698,0.440422,0.41336,0.145102,0.0912683,0.418757,0.376649,0.43623,0,0.335997,0.385559,0.34751,0.327744,0.365844,0.369946,0.334493,0.377441,0.344781,0.367238,0.381734,0.378936,0.392631,0.386617,0.3801,0.24793,0.275213,0.261547,0.275735,0.288831,0.306314,0.230518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0.42435,0.414824,0.391484,0.371246,0.380035,0.39476,0.404096,0.417895,0.348139,0.369363,0.213098,0.0162221,0.201975,0.0591996,0.173297,0.290821,0.297937,0.317506,0.301567,0.263783,0.272038,0.258232,0.254457,0.257367,0.267725,0.293768,0.292554,0.29586,0.283995,0.252284,0.259071,0.0616436,0.169762,0.157664,0.141554,0.159391,0.0732964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0.412287,0.501211,0.377132,0.383529,0.363051,0.376379,0.351181,0.311597,0.300687,0.260095,0.2216,0.033064,0,0.106895,0.0643639,0.0449171,0.154614,0.179163,0.180696,0.135087,0.0755725,0.106572,0.1127,0.116242,0.12018,0.093393,0.110535,0.119164,0.130133,0.135291,0.113472,0.142864,0.182699,0.253081,0.354987,0.378509,0.301429,0.34292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341775,0.472301,0.13427,0.0364568,
0,0,0,0,0,0.541711,0.522222,0.550313,0.512308,0.498769,0.481691,0.486551,0.472885,0.477093,0.391342,0.38593,0.331204,0.212975,0.312601,0.312782,0.274458,0.389553,0.398187,0.384706,0.370295,0.327011,0.358399,0.367106,0.392315,0.392279,0.371381,0.355842,0.3659,0.386214,0.367621,0.397353,0.403355,0.379461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100973,0,0,0,0.10214,0.192604,0,0,0,0,0,0.0802998,
0.396495,0.372902,0.40072,0.439617,0.413108,0.40839,0.39842,0.418044,0.407981,0.430869,0.393705,0.350251,0.322653,0.357884,0.344482,0.355736,0.325197,0.333607,0.281024,0.227597,0.283396,0.190232,0.270369,0.276332,0.267399,0.276293,0.278335,0.298389,0.295954,0.280752,0.280661,0.26848,0.275289,0.257841,0.250337,0.103256,0.0501984,0.0462537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935249,0,0,0,0,0,0,0.618734,
